tweet_id,airline_sentiment,text
568232802749161472,negative,@USAirways can you explain why I am on hold over an hour .Other than I'm dumb and should be using a different airline #wth
568231913040814080,negative,@USAirways you used to have an evening flight DCA-DSM and an early AM return. Now it's middle of the work day for both. Inconvenient.
568230023251042304,negative,@USAirways delays to the max
568229427286405121,positive,@USAirways on Sunday! Can't wait! See you then
568229143860658176,negative,@USAirways well this is #nofun #nocustomerservice #onhold trying to make #reservations #nothappy http://t.co/m7MMq2f5FA
568228746697814016,negative,@USAirways it shouldn't take longer to get to the gate than the flight itself takes.... 59 minutes flying time - 47 minutes on runway so far
568228614275260416,negative,"@USAirways attempting ckin for flight on 2/19 all day, site unable to retrieve details.  Called twice and disconnected."
568226977070632960,negative,@USAirways Emailed them a week ago and still nothing...
568225166527991808,negative,@USAirways I would be willing to pay anything to change a flight! @AllegiantTravel does not! help!
568224769872502784,negative,@USAirways yeah you guys just told me to call the website that I booked from. I booked on your website. UNACCEPTABLE
568223950926446593,negative,@USAirways still waiting! Captain reports he's called 6 times to get ground crew....and still sitting on runway. #evenLate Flightr
568223612802637824,negative,@USAirways is the real MVP for holding up the flight connecting Philly to Tampa.
568223380375076864,positive,@USAirways finally rectified my flight situation! Thanks again
568222090769379328,neutral,@USAirways so what is the  difference between Cancelled Flighting and reFlight Booking Problems - will that help me avoid a change fee?
568221761898209280,positive,@USAirways on time today and from PHL! Nice work! #ThereIsAFirstForEverything
568220625648672768,negative,@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done
568220033299542016,negative,@USAirways I have been doing that all day. Can't find my bag anywhere bc they're saying it was never scanned &amp; technically never left LAX.
568219901359460353,negative,@USAirways why no ground crew at DCA when we're already Late Flight arriving #evenLate Flightr
568218884060241920,negative,@USAirways being told 'tough break and this is how it is' is unacceptable. You can't even tell me when my bags will be here
568218389619077121,positive,@USAirways ice cream up front! Solid
568217681838641152,positive,@USAirways shout out to the pilots and FC attendant(Eliz) of US 673. Super strong crosswinds during landing. Eliz did a super job throughout
568216602866376704,negative,@USAirways now telling me I don't have the correct tag for my luggage!!! My luggage apparently is not in LA or Charlotte. This is not ok!!
568216411404808192,negative,"@USAirways Your software is broken. ""Call Customer Support"" is not the fix. Like I said earlier, yell at your developers."
568216196132302848,negative,@USAirways It's not double booked. I spoke with CS and we've got a plan to fix this. It's still an amateur mistake that should never happen.
568215917894737920,neutral,"@USAirways is there nothing that can be done online to help? i bought these as a birthday present, just trying to be able to afford a change"
568215307170521088,negative,"@USAirways @AmericanAir hey guys, due to some horrible customer service issues is there any way I can get a checked bag credit?"
568214100578324480,negative,@USAirways delayed 2 days for weather and on top I got yelled at for being Late Flight when I was not notified of the time change #WellDone
568213843618299904,negative,@USAirways Not a great experience for my first time flying US Airways. Going forward I'll probably be taking my business elsewhere.
568213769798578176,negative,@USAirways ...Loosing a lot of business by using Barclays. I cant believe that you cant apply for a card if you live in Iowa.
568211517398786048,negative,@USAirways I was re accommodated for my DSM flight tonight after a delay from Myrtle Beach now the flight to DSM is back on for tonight?
568211263303639040,negative,@USAirways so far I've gotten six different answers
568211021497638912,negative,@USAirways Oh certainly. And now I have two $275 pending transactions on my bank account. Really happy that I was charged double.
568210928484913152,neutral,@USAirways I got an email asking me to checkin TMRW for a flight I meant to book for 3/19 - can someone please help! @WallStSlumLord @PKG49
568210743390117888,negative,"@USAirways what's going on? I've been hearing a not-friendly 'Please wait' on repeat while I'm on hold, being transferred to idk where..."
568210512405790720,negative,@USAirways The captain turned off the seat belt sign so people can get up and walk around.  That's not good.
568208488335331329,negative,@USAirways I'm sorry as well. It's been 24 hrs without my bag and I can't get a straight answers. I'm on call #6 for today.
568208413286477825,negative,@USAirways Ya'll need to work on your online checkout system. Two bank transactions for one ticket is bush league. Yell at your devs.
568208027775569920,negative,@USAirways I wish we were on our way. Now there's a problem w/de-icing.Three &amp; 1/2 hour delay so far &amp; sill not sure if we'll be taking off.
568202255205335041,negative,@USAirways if you could have ran your USExpress/PSA worth a damn I wouldn't be stuck in horrible CLT now.
568200350697717760,negative,@USAirways you run a piece of shit airline!!  Thanks for ruining AA
568199988255330304,negative,“@USAirways: @AnnetteNaif We appreciate the #shoutout for Roberto. DM confirmation code so we can forward ur kind words.” Confirmation code?
568199678896037890,negative,@USAirways Finally back on board.  Door was closed only to be reopened because we need fuel. You think someone wd have thought of it earlier
568196165780578304,negative,"@USAirways Secondary screenings, a piece of the plane missing... Anything you want to tell us?"
568194520497713152,negative,@USAirways  sitting on Tarmac in #PIT for 30 min. No announcement. Just sitting.
568194475077570560,neutral,@USAirways my TSA precheck isn't showing up on my boarding pass for my flight tomorrow...help!? #USAirways #TSAPreCheck
568194427904069632,negative,"@USAirways I appreciate that you actually monitor Twitter, so please  pass along my feedback. I've tried calling about 15 times in 4 days :("
568194265022648320,negative,@USAirways Cant help but be frustrated after an hour call with u ends up with a disconnection and no answers especially as div pref member.
568192271453188096,negative,@USAirways I don't think I've ever had a us airways flight that went smoothly.
568189372362674176,negative,@USAirways PLEASE improve your phone system! Going through multiple prompts &amp; menus just to be told to call back Late Flightr = MAJOR FAIL
568188243713372161,negative,"@USAirways once again your service leaves a lot to be desired. Flight 5141 here early, but short staffing means we wait on Tarmac...Thanks"
568187959276646401,negative,@USAirways the Late Flightr flight to Charleston is leaving before the flight scheduled earlier.  That's so wrong
568185352441212929,negative,"@USAirways. I'm delayed in Cha, will miss my connection in Charlotte for lga.  Not good"
568185092163678208,negative,@USAirways we did. It added about seven hours to our day... So far... Want to take odds on our bags being on the carousel in KC? #notcool
568181747357229057,negative,"@USAirways @MarciaVeronicaa she missed her uncle's funeral, and you ""hope"" they can find another flight. That's very considerate of you."
568180869120135169,negative,@USAirways My last flight was Cancelled Flightled and I'm very disappointed.
568178085415092226,negative,@USAirways just lost a faithful customer.
568175505314336768,negative,@USAirways  I have 3 times and no one has been able to help me out
568175323470290944,positive,@USAirways Marsha M. at Myrtle Beach is the greatest! She deserves all the respect and praise there is! #ThankYouForEverything
568175282919739392,negative,"@usairways. Seriously, attendants go AWOL for 60 mins.   Now flight further delayed.   Don't lite a match either http://t.co/mT8sPlm02v"
568174975028465664,negative,"@USAirways Joined Silver Preferred because I heard customer service was so great, pity I was misguided."
568174847450329088,negative,@USAirways it is just bad practice and I am disappointed that your airline was not prepared...honestly the last time I fly with you guys
568174802059464705,negative,@USAirways well this is about as worthless as your regular service.  A bunch of do nothings and idiots. #sucks
568173724974878720,negative,@USAirways ...these changes as well to Late Flightr find out that the flight I was scheduled for isn't ready
568173388663013377,negative,"@USAirways after 3 Cancelled Flightlations and a delay, causing me to miss connecting flight. Another night not being home. Thanks #pathetic"
568173151798108161,negative,"@USAirways that's understandable, my issue is with creating a new flight without the personnel to do it...I changed my plans to accommodate"
568172839758630912,negative,@USAirways  thanks! Now I just need to locate where my luggage is!
568171538324840449,positive,@USAirways we haven't departed yet so let's not get too high hopes.  But everything has been on schedule so far
568171144504872961,negative,"@USAirways Thanks for showing interest...3880 to Greenville, SC."
568170794670551040,negative,@USAirways your app sucks balls compared to @AmericanAir
568170119664443393,negative,@USAirways #USAirways So my flight was Late Flight getting into charlotte so i miss my connector to Phoenix thanks again last time I EVER FLY USAIR
568169732895051777,neutral,"@USAirways Thanks. Suggestion: stop the promo messages after a bit and just run music &amp; a msg that says ""call volume is high."" #vrm"
568167414493532161,negative,"@USAirways ""admirals club"" at CLT has rude, and ignorant front desk staff...@AmericanAir you have fallen so far...THANKS DOUG PARKER!!!"
568166478572204032,negative,"@USAirways to CLT from JFK nasty planes, dirty seats &amp; floors, rude flight attendants- hopefully AA can get you cleaned up #disgusting #vile"
568166390873653248,negative,@USAirways I paid for my ticket on @PayPal on the 13th and it still says pending. Is that normal? I just want the money out of my account.
568166268546748416,positive,@USAirways ok thank you we were told ground delay due to snow.
568165058229997569,negative,@USAirways this made me have to Cancelled Flight my car reservation and it came out to more money...why did you reschedule a time without the crew?
568164721406418945,negative,"@USAirways my flight was Cancelled Flightled yesterday and moved to today, then while at my stop in DC my flight is delayed due to lack of crew US4485"
568163907325599745,neutral,@USAirways Looking forward to some friends and family time in Arizona.
568163524314144768,negative,@USAirways no they dont.  I think I already said that.  No one responds.  Its an auto response.  Wait is this an auto response??????
568163426343784448,positive,@USAirways @AmericanAir First Class all the way!!💺✈️ Headed to @portlandjetport http://t.co/kDMq0jps02
568162673981943808,negative,@USAirways started trying to reach a real person over an hour ago still no luck
568162091175182336,negative,"@USAirways us2118
My wife in Boston says no snow right now."
568162061278011392,negative,@USAirways I tried to call your customer service line only to be kept in a que for over 45 mins...... please hold =we don't care
568161997935607808,negative,@USAirways you see now that is a lie.  They auto respond with insulting email. #sucks
568161284249796608,positive,@USAirways your pple did a great job w the madness however some of your systems need help. I appreciate the hard work &amp; the push to b better
568160713170149376,positive,@USAirways thanks for giving away my seat. Another fine job! http://t.co/r7ibqr4CYd
568159483786084352,negative,@USAirways @FAANews how can I be stuck on a plane due to snow in Boston when it's not actually snowing in Boston?  Usair flight 2218 #US2218
568158427664527360,negative,@USAirways I've been waiting for desk for 45 and on hold 36min and counting...photo of desk agent on phone not flattering.
568157856576475136,positive,@USAirways thanks.
568156002941415425,negative,@USAirways You have Cancelled Flighted our flights 5 times over the past 3 days...and the experience has been the worst...never again...
568155954484797442,positive,@USAirways thanks to Betty working gate at ILM and lovely gate agents here in CLT helping me get home 2 Phx tonight instead of tomorrow
568155779225788416,neutral,@USAirways I have a flight in Saturday from MCI to CLT and there's heavy snow predicted in MCI. When will u allow for changes?
568154816414789632,negative,@USAirways I realize the weather but day after day our flights keep getting Cancelled Flighted. Please prioritize ur passengers and help them
568153752533733376,negative,@USAirways how does that help me when I get no response from there??? #usairwayssucks
568153430776287233,negative,@USAirways @DRVRugby  team is back home but luggage all wet and partly damaged - Not happy! #blizzard
568152863962238976,positive,@USAirways surprisingly quick response time by you and them. Thanks!
568151138421207040,negative,@USAirways stop Cancelled Flighting flights over and over and not provide any real help to your customers. #strandedinnashville
568150866890522628,negative,@USAirways strikes again...lost bags. And two of them. #theworst
568150818572144640,negative,@USAirways had 2 Cancelled Flight my trip to LA bc weather @SouthwestAir was easy but US air is making me pay $200 to use the credit. Never again
568148808993013761,negative,@USAirways What's the point of a baggage claim ticket if they don't scan it  for tracking?
568144060248170496,negative,@USAirways No access to Dividend Miles and for a week the automated phone keeps telling me to call back Late Flightr. #FRUSTRATED #LivePersonPlease
568143054856712192,negative,@USAirways you can't even track my bag to see where it is. It's like it's disappeared.
568142922031501312,negative,@USAirways Can't get ahold of anyone to speak to about missing miles. It's been over a month since travel &amp; I've submitted twice online
568141720556322816,negative,"@USAirways I been sitting on this plane for 40 minutes, and they are saying another 15 minutes something about paper work. This sucks !!"
568141479132200960,negative,@USAirways is there gonna be a better day to call? I've called on 3 separate occasions the past couple of weeks and never get to a person.
568140468854198272,negative,@USAirways I spent more on the room &amp; transportation then I did the whole flight
568140221994250240,negative,@USAirways I ask for reimbursement maybe miles added to my account for my inconvenience and for the money that I had to spend
568139693574848513,negative,@USAirways I asked for some reimbursement something like miles added to my account and was told to call customer service
568139479237525505,negative,@USAirways only to come home a day Late Flight to find out you guys have lost my luggage
568139253194067968,negative,"@USAirways Doubt it. Gate 35x is a cluster, and every agent encounter I saw (including one with me) was outright rude. Just very put off."
568139144515313664,negative,@USAirways I have to spend more than the cost of the flight just to get a free room and transportation to and from the airport
568138996112445440,negative,@USAirways the voucher you give us for a hotel is useless you call the number they say no rooms available what do you expect me to do?
568138663864852481,negative,"@USAirways so mad I can't even believe  you guys Cancelled Flight my connecting flight after I leave the first stop, &amp; give me a useless hotel voucher"
568138172133183488,negative,"@USAirways Priorities should have been made. Considering a pending snow storm, why delay a flight for an hour &amp; a half? I'd like an answer."
568137336095170560,negative,@USAirways: I experienced what defines customer service on #FLT1999. A flight attendant willing to follow up with a passenger on bag charges
568136286109888512,negative,@USAirways I've done everything. Still no luck in finding my bag. I don't understand how my bag could have been misplaced. Very upsetting.
568135839814807552,negative,@USAirways that wasn’t my Q but thanks. Wondering why you’re the only ones. I disguised yours to not call you out. ;) http://t.co/uH6UwuOSC0
568135421445545984,negative,@USAirways turns into @AmericanAir with such difficulty to past loyal customer. As a AA platinum flyer usair couldn't be more unhelpful. Why
568135319876468736,negative,Yes but I will nvr fly w/ @USAirways I missed my con flight bc of a coffeemaker on FT1892 Couldn't see my father be4 they put him in a coma
568134930137550848,negative,@USAirways 40 minutes to put my TSA number in… 40 mins… and stop holding people hostage with requiring a dividends miles acct. @tsa
568134534857764864,negative,@USAirways so I would have to go though the entire process again just to get you people on the phone???????? #usairwayssucks
568134273628155904,negative,"@USAirways really, so what does that mean??? #usairwayssucks"
568134058242400256,positive,@USAirways thanks!  Can you help remind the agents it's ok?  Ps. Heard rumors of a streaming wifi TV/movie service you might be installing
568133754142793728,negative,"@USAirways nope, done. Was supposed to get home at 9pm and didn't get home until midnight. #NeverAgain"
568132101729443841,negative,"@USAirways the only way to assist, is to actually answer the phone."
568129940371214336,negative,@USAirways would it kill you to give me 30-60 seconds of bad muzak instead of constant commercials while on hold?
568128904260685824,negative,@usairways would it kill you to let me put my tsaprecheck number on my reservation?
568128753223794688,negative,"@usairways would it kill you to not let 3,000 miles expire"
568128665801900032,negative,@usairways would it kill you to let me know how many minutes I might be on hold?
568128399035772928,negative,@USAirways a $100 @Samsonite - totaled. Not happy. Not at all.
568127477555441664,negative,@USAirways I have sent letter after letter and get back nothing but form letters and half baked reply's #usairwaysssuck
568126621611372545,negative,"@USAirways the least comforting thing from your pilot after sitting on a stationary plane for 3 hours is ""I don't really know what happened"""
568124226135130112,positive,.@USAirways thanks!
568123193577177089,negative,@USAirways my number is 214-725-1966.  CANT WAIT...LOL #usairsucks
568123010638483456,negative,@USAirways Have him call me.  I cant wait to see if anything happens.  Your service really sucks.#usairwayssucks
568121535233458176,positive,@USAirways she also appreciated having her very own hashtag! :) #lucycat
568119831519739904,negative,@scm1133 @USAirways we hate delays!! have you tried any of these?! http://t.co/7STktJXAN1 (although we're not sure what a timbit is...)
568118361701265408,negative,@USAirways Big fail on not having curbside baggage in Pittsburgh and you charge 30 dollars a bag!!
568117268254568448,neutral,"@USAirways Is it possible to earn Dividend Miles for a passenger that is not me, even if I am purchasing the tickets?"
568116895305617409,negative,"@USAirways I hope so, too. Thank you for your help. She traveled halfway across the globe and just wants her suitcase."
568116768868159488,negative,@USAirways would you consider honoring the original fare price if I were to try Flight Booking Problems the ticket again?
568116602186502144,negative,"@USAirways booked an award ticket recently, now same ticket is less miles. how do I contact you without using the online form or phone?"
568116534855503872,positive,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
568115611814858752,negative,@USAirways would be more pleased if you reassess your business practices.  Goal should be to have passengers on plane as little as possible
568114056034324480,negative,"@USAirways that's ok, just know that I'll most likely never book with you again"
568113981866446848,negative,@USAirways I followed you complaint procedure only to get a run around.  Your service SUCKS #usairwayssuck
568113601480757248,negative,"@USAirways I don't mind waiting, I mind waiting on a plane, when I shouldn't have had to.  The airport has more room and you know.. food!"
568112409841238016,negative,"@usairways That is appreciated.  However, the system tells you call back Late Flightr then ends the call.  No need to reply, thanks."
568112232208293889,negative,@USAirways why would you board ppl on a plane b4 its their turn to de-ice? Why would you have ppl then wait through the hour long process?
568112076549451776,negative,@USAirways I tried that before using Twitter. Also gave me no helpful information. Thank you anyway
568111402084401152,negative,"@usairways I am sure you are sincere in your apology, its disappointing from a customer perspective when you want loyal customers #options"
568111178708336640,negative,@USAirways Yeah I know that...but now I'll have to spend almost 500 dollars more on my ticket since the price has gone up over the week
568111010856480768,negative,@USAirways yeah either by refunding my money or 2 free round trips to compensate for all the trouble we were put through.
568110197966643201,negative,"@USAirways 
Are you an incompetent airline every day, or just days that end in 'y'?"
568108522313015296,negative,@USAirways There isn't a ticket number...the transaction is still pending.
568107310117212161,negative,"@USAirways do families no longer get early boarding with young kids?  American, your new parent, gives it to us..."
568106916897034241,negative,@USAirways not patient - originally 11:51 and now 4:41.
568106783241211904,negative,@USAirways your agent did not say
568106054283882496,negative,"@USAirways no, they could be at Laguardia, JFK or Charlotte. I have no idea where they are now tho"
568105570215055360,negative,@USAirways they said because there was no meal on my flight they would not - what airline serves food anymore? Update in policy?
568105051622756352,negative,"@USAirways It is the 2nd person when I called again to ask, could not catch her name, rejected the request"
568104985935753216,negative,@USAirways must be nice to take your customer service phone off the hook! #fendforyourself
568104744025268224,negative,"@USAirways that link is broken. But if it's the online baggage locator, I already tried it and it gave me no useful information."
568104590387884032,negative,"@USAirways Spoke on the phone 3 or 4 times, but no resolution. I'm still waiting to get my money back but now prices are jacked up"
568103967185444866,positive,@USAirways thanks for reaching out to me.  My Gold Div no. 2k424j0. My Flights were changed under Confirmation # DNX58V.
568102228587884545,negative,@USAirways stranded in Philly- #Starving and can't get a meal voucher even though your plane had mechanical issue /  next flight in 10 hrs
568100935769006080,negative,@USAirways On hold for an hour...connected to the wrong department by your automated system...transferred and now another 45 min &amp; counting
568100712309256192,positive,@USAirways yes and our flight attendant (who is wonderful btw) secured the tray table so it's not flailing about. http://t.co/JhXWMuTx4G
568100371794665472,negative,@USAirways link doesn't work and I've tried tracking my bag several times. Still doesn't clarify where it is.
568095863731433473,positive,@USAirways thanks for seating me next to 2 hot athletes. This flight is significantly better now!
568094172508336128,positive,@USAirways Thank you!!! On our way to get her bag now - thanks to having that number 😊
568089253424594944,neutral,@USAirways how do you give stand by seats to ticketed passengers who you know have a connecting flight ?
568088650430468096,negative,@USAirways Would you guys please send service agents to gate B15 in Philly?  All the people missed there connections and there's only 2.
568088090620919808,negative,Spend 1 HOUR on hold with @USAirways .
568087789004300288,negative,@USAirways why would a flight arrive Late Flight or leave when 60% of your passengers have  a connection?
568087284483928064,negative,@USAirways  last 2 times I checked a bags they were severally damaged.   No one answers the baggage call line for status?  #chairmanlove
568084495078785024,negative,@USAirways this is crazy. Haven't spoken to a human yet. There has to be a better way. http://t.co/mEOAlCIPdD
568084209656573952,neutral,@usairways can I get assistance on flight #611? Plane just landed from HPN and I have a connection to ATL.
568083251866152960,negative,"@USAirways you got me home 30 hours after you were supposed to... I was living in an airport, you offered no monetary assistance!"
568083224146149376,negative,@USAirways I've been trying for DAYS!  And I don't get hung up on until after I get through all the prompts.  What am I to do??
568081558625759233,negative,@USAirways Why not have an option for a call back? I'm just sitting here burning through my minutes waiting for an error to be fixed.
568081401053974528,negative,@USAirways 2 days and 2 hours on hold the other day. Charge me double for flights and can't even fix it. Worst service I've ever had
568080349286301697,negative,@USAirways I've been trying to call you for days and every time the system is overloaded and disconnects. Really?  A global company?  Help!
568080078875324416,negative,"@USAirways Also, we are in family crisis &amp; you charge full price for all these flights, PLUS $200 2 change flights, even for emergencies."
568079676612087808,negative,@USAirways where's my apology?
568079633998086144,negative,@USAirways Thank you. But it is sad that she couldn't talk 2 a REAL person &amp; kept getting disconnected by an automated msg.
568079446592385025,negative,"@USAirways flight today showing on time online, not able to check in. Called &amp; told was Cancelled Flightled, put on hold over an hr ago. Help?"
568079024943194112,negative,"@USAirways new tag line ""but we got you there alive!"""
568078627687890946,negative,@USAirways 2 days in a row I call and still can't get anyone on the phone. Do you actually have any employees?
568077746481586176,neutral,"@USAirways announced that people going to FL via Charlotte would have to go to a different plane &amp; gate, but it was a 'direct flight' #logic"
568077686507229184,neutral,@USAirways just realized my @AmericanAir advantage number wasn't used for my flight.  How do I get my ff miles?
568077470085341184,negative,@USAirways Does your company see passengers as customers or just $$$?
568077090656002048,negative,@USAirways Is there a way to have someone contact me when you have an agent available? Need help Flight Booking Problems an award flight.
568076483664568320,negative,@USAirways flight is delayed 5 hours. No reason given. Sure love flying with your airline. #whatajoke
568075934609346560,negative,"@USAirways So we got her home, now we just need her bag. Is there a direct desk number for Savannah?"
568075902493593600,negative,@USAirways I hope so. Last I spoke to the baggage team... they weren't sure what city my bag was in.
568074163270905856,positive,"@USAirways Thank you, busy times."
568073860911927296,negative,"@USAirways My flight was delayed and rerouted, and not so much as a ""sorry for your inconvenience"" from the check-in agent? #notimpressed"
568073698877554689,negative,"@USAirways @AmericanAir 90 min delay thanks to ""maintenance issues"". Thanks for wasting a day."
568073191068794880,negative,"@USAirways 
Not one to complain much but really 1 hour 15minutes and still nothing. Agents or Agent ⤵ http://t.co/Q5SB0DaVuy"
568072770103308288,positive,@USAirways thanks :)
568070522908442625,negative,@USAirways thanks for crappy hotel with no food and a taxi bill followed by being on standby for your Cancelled Flightlation. #USAirways
568070439945306112,neutral,"@USAirways through, can you confirm that I haven't been charged?"
568070386627305472,negative,"@USAirways Hey! I booked a flight (Isabelle Gramp, Boston to LAX), and it said that it charged my credit card but the transaction didn't go"
568069549591035904,positive,"@USAirways YOU ARE AMAZING!!! FOLLOW ME BACK, PLEASE!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏"
568069363280035840,negative,"@USAirways I've been on hold with your Divident Miles service desk for 45 minutes, and that's after being hung up on the first time."
568066292114001921,negative,@USAirways is useless airways. Day 2 trying to get home on standby as a result of their Cancelled Flightlation. #USAirways
568064972086906880,negative,"@USAirways 
This is how vacations get Cancelled Flightled been on hold ⤵for 40+ minutes still havent talked to anyone. #failure http://t.co/ef4P0HISHb"
568064947214782464,negative,@USAirways for a response in 3-4 days? No thanks
568064178478571520,negative,@USAirways will never travel with you again. This is insanity. storms are inevitable but making us hold to just add a lap child #badservice
568064027437301760,negative,@USAirways any word on flight 1748 getting out of DFW in the near future? Stuck on plane at gate for over an hour
568063386321158145,positive,@USAirways thanks so much!
568063225859739648,neutral,@USAirways I recently moved and got a new license and when I booked my flight months ago I used my old license do I need to change that?
568063182230724608,neutral,"@USAirways No, this is a systemic problem. Mail comes from 153.69.214.203 but USAirways SPF record disallows it. DM me for more detail"
568063122755485696,negative,@USAirways little help to us! My husband has been on hold for an hour for something that take 5 minutes to complete.
568062007108190210,neutral,@USAirways I recently moved and got a new license and when I booked my flight a months ago I used my old license do I need to change that?
568061470933540864,negative,@USAirways we might need a plane to get somewhere but just remember that you aren't the only choice #makeovertime#customerserviceplease
568061283200839681,negative,@USAirways still can't get through and travel in 2 days. #ridiculous #donthavehighhopes
568061166871846912,negative,@USAirways has an SPF record error that is causing e-mail from noreply@usairwaysmobile.com to go to spam filters. DNS admin needs to fix!
568059390135304193,positive,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
568058820376854528,negative,@USAirways so the seat next to me (19B) on flight 1943 to Seattle has a tray table that is falling off... http://t.co/HAJ5lKqjW4
568057241435303936,negative,",@USAirways 2nd time this occurred in 3 weeks. I'm not patient. I have no choice.  #Antitrust issue"
568057232392380416,negative,@USAirways my vacation budget was blown bc of the lack of communication from USAirways. I will never use them again or refer anyone!
568055678201438208,negative,@USAirways Credit to my bank account for the two days of work that I've missed because of these Cancelled Flightlations.
568055631065653250,negative,@USAirways I don't need to rebook I need to know the policy
568055537952284672,negative,"@USAirways No reFlight Booking Problems necessary. I can't afford to deal this kind of unprofessionalism again. I would, however, like some type of credit."
568053919575875584,neutral,@USAirways what are the odds you can get me on a flight with delta so I can actually get to Orlando today?? #2daysLate Flight
568053728944791552,negative,@USAirways we're all standing here and no one is saying anything. I'll most likely be missing my flight to BWI AGAIN. http://t.co/JhaU4K48yv
568053507179163648,neutral,@USAirways How long does it take to receive ticket # from @AmericanAir for itin booked via http://t.co/79waJk7EyT on US flights?
568053414682361856,negative,@USAirways that is the most useless tweet I've ever seen out of you.
568053242426470401,negative,@USAirways this is got to be the worst service I've ever seen with an airline. 3 Cancelled Flightled flights. Rude employees. Currently flight delayed
568050773910622209,negative,@USAirways so you're going to make me wait that long on the phone line when you can help me? # that's part of the problem
568046797475553280,negative,@USAirways now over 2 hrs. Can't wait anymore. 2 hrs for nothing. Now what?? #frustrated #USAirways http://t.co/BuwjTVUWKM
568045111189372928,negative,@usairways I've called for 3 days and can't get thru. is there some secret method i can use that doesn't result in you hanging up on me?
568044626654806016,negative,@USAirways what is policy on changing flight to different dates once your flight has been delayed?
568040818059190273,neutral,@USAirways I just checked in online for tomorrow's flight - thought I should get auto upgrade? (Already got the email saying no seats)
568039715699609600,neutral,@USAirways last name Pordes
568039648964026368,neutral,@USAirways tell reservations to rebook me from 5080 to 5129
568039498015223808,negative,"@USAirways why aren't twitter and reservations connected? What do people want? Reservations, duh?!?!"
568037876761546753,positive,@USAirways still not in the air for deicing of plane. I'll miss connect but customer service was helpful.I'm hoping to catch the next flight
568036804542275584,neutral,@usairways Trying to go Nashville to London and just have no idea when would be a good time to fly out of Nashville right now. @AmericanAir
568035844088590336,negative,@usairways #usairways #unacceptable #holdtime REALLY?! http://t.co/UPp41AbxrQ
568034808598810625,negative,@USAirways what do I push to rebook with that 800 number
568034537411895296,negative,@USAirways tell the flight from clt to srq 5080 to wait!!!!!!
568033591973847040,negative,@USAirways @BohnJai they lost my bag @PHL baggage handlers broke open my bag and stole my camera
568032561462689793,neutral,"@USAirways if there are empty first class seats on my flight at check in, why wouldn't I be automatically upgraded?"
568032524749942784,negative,"@USAirways grades for this trip:

Flight timeliness: 👎✈️
Cancelled Flightations: 👎😬
Customer Service: 👎😡
Flight attendants: 😊👏"
568031706944540672,negative,"@USAirways Thanks means a lot after I was verbally cussed out, charged extra for a bag, &amp; then told "" I don't feel like dealing with it"" 😒"
568030511530172416,negative,@USAirways stuck in cae need reFlight Booking Problems for next flight possibly dm for more info
568029718173356033,negative,@USAirways Has the most useless &amp; Rude employees ever at Philadelphia airport never again will I fly with them ! 😤
568029682626650112,positive,@USAirways You all work hard at making sure things flow smoothly. Keeping positive.
568029222574407680,positive,@USAirways we are boarding now but have yet to depart.  Thanks for the response.
568027698452426752,positive,@USAirways I totally understand the weather. Just frustrated. Thanks!
568026425535516674,negative,"@USAirways tell them to get on that, please."
568024213753364480,negative,@USAirways @SDFAirport  I really needed to be back home yesterday and at work at 9am today. Been on plane and sitting for an hour #peeved
568022599843893248,negative,@USAirways gate agents are now working with everyone to resolve connecting flight issues which is my concern
568022411783888896,negative,@USAirways 5534. That's the flight I was placed on after original flight to Charlotte was Cancelled Flightled.  Now 5534 is on 1hr delay
568018287302447104,positive,@USAirways Thx to gate agt John Pascucci for finding us a flight from CLT to PVD after our original one was Cancelled Flightled http://t.co/YiwLhQhZgp
568016802191683586,negative,"@USAirways, 1st a reaccommodation, now a delayed flight for this one.  &amp; the Gate Agent still hasn't mumbled a word. Folks getting anxious."
568015003883859969,positive,@USAirways YOU ARE THE BEST!!! FOLLOW ME PLEASE;)🙏🙏🙏✌️✌️✌️🙏🙏🙏
568013199599120384,negative,@USAirways  please don't go to the check in process @AmericanAir uses at #MCO. It's an absolute disaster.
568010412798509056,negative,@USAirways how about a phone # to talk to a real person?
568008391773196288,negative,@USAirways over 4 weeks since you took our money and left us stranded 9 hours from home. Had to rent a car and you still have not helped us
568006455317667840,negative,@USAirways I gave up http://t.co/2eDgc6TbLs
568006084360863745,negative,@USAirways I've been on hold for one hour and four minutes for your reservations line. How can you possibly do business this way?
568004984937287680,negative,"@USAirways lack of communication with other offices, the customer, &amp; yall never update ur systems. U guys are 2 established 4 this mess"
568004004183203840,negative,@USAirways u guys get too much $$$ and too many customers  to be fucking up as badly as u do
568003851145461760,positive,"@USAirways @AmericanAir @SVLLINDIA provides you the best logistics experience for people all over India.
#Mumbai #Surat #NaviMumbai"
568002085888897025,negative,"@USAirways after last night in Charlotte NC I'm seriously debating never flying you again. 50 minute on the Tarmac, connection leaves."
