TweetId,Sentiment,TweetText
126638752167759872,irrelevant,"#dmo #it #cloud #Cloud_Computing #Google #Microsoft Ballmer, è il software as a service la vera sfida del momento:... http://t.co/vZICdHFW"
126638520034013184,irrelevant,RT @AvanadeSpain: RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics  http://t.co/Maghjzc ...
126637475153186816,irrelevant,IT-Concern enige #Microsoft dienstverlener in Gorinchem met 1 Gold & 3 Silver statussen #pinpoint  http://t.co/rIPJRmZS. Dat zegt genoeg!
126637471676104704,irrelevant,IT-Concern enige #Microsoft dienstverlener in Gorinchem met 1 Gold & 3 Silver statussen #pinpoint  http://t.co/ugzVJmmr. Dat zegt genoeg!
126636564469121024,irrelevant,Kinect Sports 2 : Nos premières impressions http://t.co/lFXtQIVR #kinect #microsoft
126636005922050048,irrelevant,#Microsoft расследует проблемы пропажи клавиатуры в #Windows #Phone #Mango http://t.co/1JqdUCjr
126633706566856704,irrelevant,Estava ali na #MICROSOFT tomando um cafezinho :D
126632414830276608,irrelevant,"RT @WindowsFrance: Avec OmniTouch, faites de n'importe quelle surface un écran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch"
126631816873517056,irrelevant,No sé que sería de mi sin Skype RT @GrupoTrevenque: #Skype ya es oficialmente parte de #Microsoft ¿Utilizas es… (cont) http://t.co/nhJxMcfJ
126630944999346176,irrelevant,Wow!RT @fmlopez48 #Microsoft trabaja en tecnología con la que cualquier superficie podrá ser usada como pantalla táctil http://t.co/1qbeGAI5
126630702392426496,irrelevant,"! RT @AlbertLorente: En España, se pasa más tiempo en sites de #Microsoft que en #Facebook y en sites de #Google... http://t.co/cjNWU8rv"
126630465246466048,irrelevant,"Avec OmniTouch, faites de n'importe quelle surface un écran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch"
126629195546755072,irrelevant,@renatomb estou me sentindo na #Microsoft - fazendo as escolhas por mim...
126628979636572160,irrelevant,RT @profissionaisti: http://t.co/1ioM4Fqs O que realmente pode mudar com o Windows 8 #windows8 #microsoft
126628891929493504,irrelevant,ff Account aan Microsoft Outlook toevoegen #microsoft
126628699402539008,irrelevant,Betere #presentatie geven? Kijk eens naar de #microsoft #powerpoint #cursussen en #trainingen: http://t.co/fxbrysGk #cursusvoor
126628570536742912,irrelevant,http://t.co/1ioM4Fqs O que realmente pode mudar com o Windows 8 #windows8 #microsoft
126626670181490688,irrelevant,RT @olafiolio: Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals di ...
126626576069693440,irrelevant,Op weg 020 meeting #microsoft. Ben benieuwd naar stavaza MD traject people managers. Morgen vlieg ik USA voor reünie Class '86!!
126626327888539648,irrelevant,Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals dit althans :) #AUGNL
126625929215754240,irrelevant,Voor die links van Martin #Microsoft zijn QR codes dan weer wel handig.. in een publiek zoals dit althans :) #AUGNL
126625386565087232,irrelevant,RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics  http://t.co/MaghjzcS @msdynamicsspain #ax
126625317157744640,irrelevant,"#microsoft tablet ziet erg goed uit, wel 3 jaar te laat #adobeusergroup"
126625265928515584,irrelevant,#OmniTouch - ekran dotykowy na dłoni od #Microsoft. Czytaj więcej @PGSTech http://t.co/Ec6mzWiz
126624831297949696,irrelevant,"#Apple, #Google, #Microsoft. Um was streiten wir eigentlich? Wer der bessere #Abhördienst ist? Oder was?"
126623895334817792,irrelevant,RT @zonaredcom: #Microsoft tiene un proyecto secreto para Kinect con las películas de #Pixar como protagonistas: http://t.co/0HhcjEgF
126622818220785664,irrelevant,RT @inkiworld: Zo leuk om te zien dat #Microsoft #Apple dingen na maakt en er vernieuwend in denkt te zijn :P #AUGNL
126622165595459584,irrelevant,Zo leuk om te zien dat #Microsoft #Apple dingen na maakt en er vernieuwend in denkt te zijn :P #AUGNL
126622031163822081,irrelevant,Microsoft verlängert Umsatzgarantien für Suchpartner Yahoo: Yahoos Interims-CEO Tim Morse zufolge sol... http://t.co/Kcetw7RT #microsoft
126622030006202368,irrelevant,"Microsoft-CEO verspricht schöne Windows-Phone-Geräte: Apple sei erfolgreich, weil schöne Smartphones ... http://t.co/I26cnxh8 #microsoft"
126621969461415936,irrelevant,@Bob_Om ey bwana! what is? hehehe! Happy birthday my broda enjoy najua mostlikely umelink na manerds @dennisbett @Mwashinsky #Microsoft
126621883411070976,irrelevant,"E dai uma empresa va me contratar pra ser modelo, e eu serie socio da #Microsoft ou da #Appel"
126621712656760832,irrelevant,"RT @remcovandenhout: Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/yPeRGaf1"
126621298272112643,irrelevant,"RT @remcovandenhout: Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/ChwcvZLE"
126620982009008129,irrelevant,"Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/ChwcvZLE"
126620721236545536,irrelevant,Nice. Duim navigatie voor de tablet apps :) #augnl #microsoft
126620532060848129,irrelevant,#Microsoft en el futuro: #Kinect y su tecnología avanzada http://t.co/JOVFeZRl
126619975518666752,irrelevant,"#Microsoft y el nuevo #Omnitouch, convierte cualquier superficie en pantalla tactil, http://t.co/TkgcW6y8"
126618143966756864,irrelevant,"@jordanomazzoni E pretendo em breve me certificar nas soluções de virtualização #Microsoft também, #HyperV gera muitas oportuniodades."
126618143098548224,irrelevant,Mooie mogelijkheden met #Microsoft Surface. Volgende stap: concept naar consument? http://t.co/qnqj5Ho0
126617262722531328,irrelevant,"Tomorrow a #IPv6 presentatie #NLUUG, #Microsoft dedication to #IPv6"
126616352340447233,irrelevant,[News] Touchscreen auf allen Oberflächen... http://t.co/gpT4pTr0 #touchscreen #microsoft #omnitouch
126615874508558336,irrelevant,Nueva tecnología convierte cualquier superficie en una pantalla multitactil. http://t.co/EDibLL5V #Microsoft #omnitouch
126615672351498240,irrelevant,#Avanade staat op 16 in de top 100 financieel krachtigste IT bedrijven! Boven moederbedrijven #Microsoft en #Accenture! http://t.co/z5k7qgux
126615378976718848,irrelevant,Christina Hendricks et Sean Faris dans NFS: C'est aujourd'hui qu'Electronic Arts a annoncé q... http://t.co/1wh2g6Kd #Microsoft #Xbox360
126615034007789569,irrelevant,Bij #augnl #touchme #microsoft http://t.co/MA84ARZF
126614513784074240,irrelevant,ultiem zwaktebod: concurrentie hekelen om je eigen product te pushen. Ballmer: Android is te complex http://t.co/xq0tRp44 #microsoft #fud
126614370150129664,irrelevant,Vanmiddag woon ik een #ETTU evenement over zaakgericht werken met #SharePoint2010 bij #microsoft op #schiphol bij
126614145662599169,irrelevant,"Microsoft entwickelt Sensor für Arbeitskleidung: Es geht nicht etwa um den Grad der Verschmutzung, so... http://t.co/rzTZ9G1P #microsoft"
126614144299446272,irrelevant,Microsoft startet globale Dachkampagne für Consumer-Produkte: Ende des Monats feiert Microsoft eine M... http://t.co/qMX8opY0 #microsoft
126614136242180097,irrelevant,"RT @SPIEGELONLINE: Wie ist es #Apple gelungen, seinen größten Rivalen #Microsoft endgültig abzuhängen? Der @guardian erklärt's http://t. ..."
126613470245437440,irrelevant,RT @pimentacom: #CPqD e #Microsoft testam opção para banda larga. Leia matéria que foi destaque no Brasil Econômico: http://t.co/wImxVTlB
126613334098325504,irrelevant,"Two more hours for SALE!!

http://t.co/VqueOskE #ebaymobile #ebay #sale #mac #office #microsoft #apple #2011 #original #new"
126612194594000896,irrelevant,"#Microsoft vi aspetta a #SMAU dal 19 al 21 ottobre http://t.co/lDhDVeWx, venite a trovarci! Siamo al Pad. 4 Stand A23"
126611679961300993,irrelevant,#Apple es la firma tecnológica más valorada por delante de #Microsoft e #IBM http://t.co/7866c2bL #tecnify
126611107266834433,irrelevant,Que raroooo en #microsoft les funciona todo menos el departamento de bajas... Que casualidad!! Veremos mañana
126610365852303361,irrelevant,Estoy flipando con #microsoft y #xbox no me dejan quitar mi tarjeta de credito para cobrarme la suscripcion gold!!! Maldito gates!!
126608861808431107,irrelevant,Un teclado táctil sobre cualquier superficie · http://t.co/596vTdrm http://t.co/zhyeGWaZ #Microsoft #Tecnologia
126607587406913536,irrelevant,"Wie ist es #Apple gelungen, seinen größten Rivalen #Microsoft endgültig abzuhängen? Der @guardian erklärt's http://t.co/yE6lT3Bo (CvD)"
126606198911930368,irrelevant,#Microsoft se réjouit d’avoir loupé le rachat de #Yahoo!
126606101671186432,irrelevant,"Ballmer: ""Necesitas ser un científico para manejar Android"" http://t.co/7iEeAtNR #Microsoft #Steve_Ballmer #SteveBallmer #Windows_Phone"
126605924273111042,irrelevant,IMEに秋田弁辞書なんてあったらおもしろいのに #Akita #IME #Microsoft
126604075809771520,irrelevant,Terminaux Windows 8 empêchant d'installer Linux : la polémique enfle http://t.co/WIBbwi5t #Microsoft
126601340242767872,irrelevant,#microsoft satisfait d'avoir rate #yahoo depuis quand les échecs sont des victoires? M #ballmer va falloir laisser la place a un visionnaire
126599691881299968,irrelevant,Top 10 de páginas web en las que invertimos más tiempo los españoles http://t.co/By5CAFSD via @trecebits #microsoft #tic
126599445168144384,irrelevant,GameFly's 'Under $20' sale has too many good values http://t.co/7eBTsjPW #3ds #deadspace2 #ds #lanoire #microsoft
126598693351723010,irrelevant,#FailSteveJobs #Microsoft โดย ARIP ฮาๆ มีสับสนนิดโหน่ย XD cc @failinth =P http://t.co/zPzNMwVe
126598545062105088,irrelevant,"Microsoft OmniTouch, cuando cualquier superficie puede ser una ""pantalla táctil"" http://t.co/ZvZxxzUl #Microsoft #OmniTouch #evento"
126597416693665793,irrelevant,Улучшим продукты компании #Microsoft вместе! http://t.co/TheQ6sG9
126596658929733632,irrelevant,Plan Carrera #microsoft technical:Certificación desarrollador y diseñador apps empresariales #visualstudio2010 http://t.co/cVd2b2Rz Gratuito
126596412187226112,irrelevant,"#Job #ICT Sachbearbeiter Immobilienbewirtschaftung (m/w): Gfeller Treuhand und Verwaltungs AG, Dübendorf http://t.co/9ZrHM9sa #Microsoft #IT"
126596388615229441,irrelevant,#Microsoft dirà che #Google ha usato il brevetto dell'animazione del cerchio?! | Google Presentations New Version http://t.co/vmzshHUQ
126595424810307584,irrelevant,"RT @cynblackstone: Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse, dank Kelly en Brigitte v ..."
126592053055459328,irrelevant,Unterstützenswerte Aktion der #fsf+ http://t.co/RCOt2NWi #microsoft-
126591243294748672,irrelevant,"Steve Ballmer, CEO de #Microsoft ""Necesitas ser un científico para manejar Android"" Gracias majo! Jajjajaa"
126590333520855040,irrelevant,Un teclado tactil para cualquier superficie.. http://t.co/SQXjkJAo #microsoft
126590035314229249,irrelevant,#Microsoft tester browser sikkerhet. Rart hvordan #IE9 plutselig ble best og langt bedre enn #Chrome og #Firefox. http://t.co/dUthF0nO
126589888266108929,irrelevant,"Wie gut, dass #Google beim #Nexus und #Android4 den selben Fehler macht wie #Microsoft. Konzentration auf Spaß, nicht auf's Business ... ^.^"
126589139150839808,irrelevant,RT @NielsMoelard: Ik zoek een paar nieuwe collega's. Interesse? Kijk op onze site voor actuele #Microsoft #vacatures bit.ly/phUYrg RT =  ...
126589085304369152,irrelevant,Ik zoek een paar nieuwe collega's. Interesse? Kijk op onze site voor actuele #Microsoft #vacatures bit.ly/phUYrg RT = fijn #Zwolle
126588920958955521,irrelevant,Il n'y a pas qu'à la maison que #windows plante :D http://t.co/TYh0AbxL #bug #BSOD #microsoft #plantage #lieuxpublics
126588570961068032,irrelevant,Gibt es nun auch Sicherheitslücken bei #Microsoft? Mehrere Seiten berichten über gehackte Xbox-Live-Accounts: http://t.co/4GZ6fVkU #xbox
126586819713310720,irrelevant,Pozdrowienia z sali A #mts2011 #Microsoft #surface obecnie  http://t.co/QfQkHAYd
126586599772389376,irrelevant,sunt la http://t.co/x6icubdz #microsoft #events
126586563147743232,irrelevant,"RT @tinkengil: Ähm ja, genau #Microsoft. http://t.co/lQjuq0s7 - hatte ich auch schon ^^"
126585997814280192,irrelevant,"RT @fdruel: Une nouvelle interface #haptique signée #Microsoft et #CanergieMellon : #OmniTouch. Tactile et ""wearable"" (cc @Billaut) http ..."
126585826955104256,irrelevant,"Conoce Microsoft Dynamics Nav, Software una completa gestión integrada de tu negocio http://t.co/oK70bVgk  #navision #microsoft"
126585200355454976,irrelevant,"Une nouvelle interface #haptique signée #Microsoft et #CanergieMellon : #OmniTouch. Tactile et ""wearable"" (cc @Billaut) http://t.co/6ODVjEQG"
126583539662733312,irrelevant,"Nieuw partnership  #DigiProfs , #Microsoft en #IP-Randsteden voor #Office365 . 2000 Gratis intrductie cursussen ter beschikking."
126583374096764928,irrelevant,"RT @bestrelations: ¿Por qué necesito jugar al golf los domingos? http://t.co/hvoEIp2Z Muy estilo USA, pero ingeniosa campaña #Microsoft"
126582476121444352,irrelevant,"Povidani s #Microsoft o #Azure. V Evrope uz je data centrum i v Amsterodamu, chysta se v Nemecku a Rusku. V kazdem pres 250 000 serveru."
126581464052678656,irrelevant,"Windows Phone News: Nokia, Sony und kommende Updates - Windows-News: http://t.co/BlU7a24D #wp7 #nokia #microsoft"
126579540070907904,irrelevant,"CEO Microsoft: Kami Beruntung Tak Akuisisi Yahoo http://t.co/Viy6W6Z0 
 #Microsoft"
126579035093479425,irrelevant,"Wenn #Microsoft eine touchfähige #Office Suite für iOS rausbringen würde, wäre ich sehr entzückt!"
126578736148652032,irrelevant,"#Job #ICT Windows Client Engineering im IT Forschungsumfeld!: GSI Consultants, Zürich http://t.co/0OQ1qvEn #Microsoft #IT"
126577183060799488,irrelevant,"RT @ITOostNederland: #GripmetICT, 10 nov in de #GrolschVeste met oa #Citrix, #VMware, #Microsoft, #RES, #Dell. Meer info kijk op: http:/ ..."
126576827476094976,irrelevant,#Forbes fordert Steve Ballmer zum Rücktritt auf http://t.co/kpO2TPt9 via @forbes  #microsoft
126576629395898368,irrelevant,Management-Tool aus der Cloud: #Microsoft erweitert #Intune um Softwareverteilung und Remote Task http://t.co/b43OHRlQ @windows
126576294359072768,irrelevant,RT @MichaelKroker: Kroker's Look @ IT: Der #Apple-Schock im PC-Markt - mit unerwartetem Potenzial für #Microsoft --&gt; http://t.co/29vCUgQz
126575943706877953,irrelevant,Kroker's Look @ IT: Der #Apple-Schock im PC-Markt - mit unerwartetem Potenzial für #Microsoft --&gt; http://t.co/29vCUgQz
126575853818744832,irrelevant,#grantthornton geeft gouden tips #verkoop #onderneming. Ook workshops #philips #nobel #rabobank #microsoft #port4growth http://t.co/sfciksak
126575680585596928,irrelevant,#Microsoft ruft #Cloud 4 Society Award ins Leben http://t.co/96qcjhlI  via @searchsoftware
126575637942120448,irrelevant,RT @hectorsm: Qué prioridades tenemos como Pais? Plan Nacional: http://t.co/paeNlAnn #in #microsoft
126575368692957184,irrelevant,Oef..#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2...
126575205048000512,irrelevant,#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2jCbeJI #googletoolbar
126574756307808256,irrelevant,"Según el estudio KAR de Ipsos, #Apple es la firma tecnológica más valorada por delante de #Microsoft, #HP e #IBM http://t.co/qlyQbRyd"
126574310176468992,irrelevant,"Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse, dank Kelly en Brigitte voor de goede ontvangst!"
126573880285466625,irrelevant,"En España, se pasa más tiempo en sites de #Microsoft que en #Facebook y que en sites de #Google... http://t.co/zXYauNAq via @TreceBits"
126573790980358145,irrelevant,#SPOED! Op zoek naar een #Support #Engineer!  #HBO #Microsoft #sharepoint #SQL! Ben jij analytisch/klantgerich… (cont) http://t.co/5VqqQABY
126573784961527808,irrelevant,#SPOED! Op zoek naar een #Support #Engineer!  #HBO #Microsoft #sharepoint #SQL! Ben jij analytisch/klantgerich… (cont) http://t.co/RCaS7Kph
126573378302783488,irrelevant,La démo de Dance Central 2 est disponible http://t.co/4iA3k1Ab #Microsoft #Xbox360 #jeux #demo
126572846272086016,irrelevant,"HATAHET zeigt Microsoft-Partnern die neue Welt der Arbeit: Die ""Neue Welt der Arbeit"" oder ""das neue ... http://t.co/Jk1pXcya #microsoft"
126570427479896064,irrelevant,"#Job #ICT SAP Basis Administrator - SAP Platform & SOA: BROMsolutions AG , Zürich http://t.co/lrut8lhu #Microsoft #IT"
126569812120973312,irrelevant,"#GripmetICT, 10 nov in de #GrolschVeste met oa #Citrix, #VMware, #Microsoft, #RES, #Dell. Meer info kijk op: http://t.co/O78JjLC1"
126568272819793920,irrelevant,Nos vidéos de Batman Arkham City http://t.co/07Pau5TJ #sony #microsoft #buzz
126566960979914752,irrelevant,Outlook ConnectorをインストールするとOutlook2007でhotmailアカウントが利用できる→ブラウザを立ち上げなくてもメールを閲覧できる #Microsoft #Office #Outlook
126566043928895489,irrelevant,Workshop med @technet idag. Interessant! #citrix #Microsoft  #SYSIKT
126565939075497984,irrelevant,"seit #apple #facebook und #google die großen bösen sind, ist #microsoft irgendwie wieder der sympathische nerdverein http://t.co/IUvizP0T"
126565570740101120,irrelevant,Excel は表計算だけでなくチャート図や見栄えのよい文書、図形の作成などにも利用できる。 #Microsoft #Office
126565301801320448,irrelevant,RT @druncks: In de smartphonewereld lopen 57 patentrechtszaken. De grote winnaar lijkt #Microsoft. http://t.co/m7oqSFhA #patent #depers
126564330933194752,irrelevant,Taper sur les autres pour dire qu'on est les meilleurs... Merci #microsoft #msday
126564298209247232,irrelevant,RT @MicrosoftSrbija: Andy Malone na #mssinergija keynoteu vodi prisutne kroz #microsoft istoriju: http://t.co/OIQFwJ4f
126564244329218048,irrelevant,Andy Malone na #mssinergija keynoteu vodi prisutne kroz #microsoft istoriju: http://t.co/OIQFwJ4f
126563471662915584,irrelevant,RT @RomanKrd: На Microsoft Management Summit 2011 проблемы с интернет #russia #microsoft
126563328213516288,irrelevant,Estudio: Microsoft vende más http://t.co/1VfC5PH1 #microsoft #tecnologia #tic #IT
126561890825543680,irrelevant,Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/Mg0iFSAo #microsoft #tecnologia #tic #omnitouch
126560506097049600,irrelevant,RT @arelance: #Microsoft presenta un prototipo que permite utilizar la mano como interfaz http://t.co/kaCzpMYo #Kinect #in #fb
126559394136723456,irrelevant,Rijk worden met patenten. In de smartphonewereld lopen 57 patentrechtszaken. De grote winnaar lijkt #Microsoft. http://t.co/owSkWPKG #patent
126558250194829312,irrelevant,"Check this site
http://t.co/1Sh9T5u8
For best soft weres.
#microsoft 
#Prince_156"
126556805877858306,irrelevant,Microsoft Research dévoile une interface futuriste avec Kinect | via @Xboxygen.com http://t.co/sRb0qLRA #Microsoft #MS #Kinect
126556628173598720,irrelevant,#Microsoft #Silverlight v4.0.60831 &amp; v5.0.60818 RC | fanSte.nl http://t.co/b4IRd1qa via @pryourblog
126555304212176897,irrelevant,#Microsoft: Jetzt wird jede Hand zum Touch-Screen http://t.co/46F2PM7v #OmniTouch
126553180711559169,irrelevant,#Skype ya es oficialmente parte de #Microsoft ¿Utilizas este servicio #voIP? ¿Que opinión te merece esta adquisición? #tecnologia
126553028730953730,irrelevant,Definitivní: #Skype pod #Microsoft. Co to pro nás znamená? - http://t.co/L5f00xew
126550811894480896,irrelevant,"Je moet er wel een mechanische papegaai voor op je schouder hebben, maar dan heb je ook wat! Erg gaaf! #microsoft http://t.co/sBPd8Nbg"
126549243061207040,irrelevant,Mit Ihrem Feedback #TechNet verbessern: http://t.co/vGCoTK8z #microsoft
126547733359230976,irrelevant,Microsoft Security Essentialの定義ファイルがアップデートしました：1.115.68.0 &gt; http://t.co/lZde20Vy #Microsoft
126547233473691649,irrelevant,"Nieuwe blogpost:Topsport: http://t.co/Fz5qx2cg 
#datacenter #privatecloud #microsoft"
126546908142501888,irrelevant,#game #microsoft #gamer #new experience #halo 2 #microsoft insider #halo 2 hacks #beta test team http://t.co/uk8sW8HZ Halo 2 Hacks
126546297082748928,irrelevant,Windows Phone: Microsoft bestätigt Fehler nach Update: Abstürze beim Musikgenuss und eine verschwunde... http://t.co/hbK4Fxjk #microsoft
126546080384040960,irrelevant,#Microsoft e #Adobe i più danneggiati dalla #pirateria http://t.co/GLCjzqXG #mercato
126544902107570176,irrelevant,NAVIGE in TerDege Nieuw 17 opgenomen in rubriek Personalia en Bedrijven als zelfstandig ondernemer #Microsoft #Dynamics…http://t.co/TAILFVUV
126540569844523008,irrelevant,Microsoft ha migliorato la ricerca per la barra d’avvio di Windows 8: Windows 8 abbatterà... http://t.co/9LEIev0n #windows #microsoft
126539960890306560,irrelevant,@torbenleuschner die haben was an der Waffel #ie #microsoft #wunschdenken
126536951984689152,irrelevant,#Microsoft vend des licences d’utilisation pour des softs qui ne lui appartiennent pas. : http://t.co/bc6v9hRT #korben
126532894272397312,irrelevant,http://t.co/k3quwgcu #url unblocker #microsoft proxy #proxy for orkut #gmail proxy microsoft proxy server unblocked proxy site freega...
126531176243539968,irrelevant,#Novell wärmt alten Rechtsstreit mit #Microsoft auf | ITespresso.de http://t.co/JBUyD6ou
126530398317592576,irrelevant,RT @packard_bell: Nuevo #Microsoft #PocketTouch (para usar el telefono sin sacarlo del bolsillo)  http://t.co/0LdAVDnj
126530235402424322,irrelevant,#Windows 8: #Microsoft schafft den Startbildschirm ab... http://t.co/06vsmKdm
126527536313278465,irrelevant,RT @ricklennie: Un vistazo a Windows Server 8  http://t.co/BmcJLgDV  #Microsoft #MSDP
126526431298723841,irrelevant,#Microsoft portiert #Enterprise BI-Apps auf iOS und Android | ITespresso.de http://t.co/XUEPaaR2
126523675364171778,irrelevant,"RT @puntogeek: Hace tiempo:: Según Microsoft, Firefox es spyware http://t.co/UnFkqPaJ #Firefox #Microsoft"
126523554568224771,irrelevant,"Hace tiempo:: Según Microsoft, Firefox es spyware http://t.co/UnFkqPaJ #Firefox #Microsoft"
126518913294020608,irrelevant,Un vistazo a Windows Server 8  http://t.co/BmcJLgDV  #Microsoft #MSDP
126518577263153152,irrelevant,"FOR SALE!!

http://t.co/VqueOskE #ebaymobile #ebay #microsoft #apple #office #2011 #sale #new #original #mac"
126506168184078336,irrelevant,#Google 跟 #Samsung 今天發佈使用 #Android 4.0 作業系統的 #Galaxy #Nexus … 接下來，蘋果及 #Microsoft 會告兩者侵權嗎？
126506057613848576,irrelevant,no es mucha  novedad que hotmail este down todos estos dias #Microsoft
126505970317787136,irrelevant,Parece que hotmail is down #Microsoft
126500518515310592,irrelevant,RT @packard_bell: #Microsoft presenta un teclado #touch sobre cualquier superficie  http://t.co/mU1FdIhF
126500332078505985,irrelevant,#Microsoft presenta un teclado #touch sobre cualquier superficie  http://t.co/mU1FdIhF
126495306681548800,irrelevant,At the #Microsoft #imaginecup sri lanka in Peradeniya.
126491523020898304,irrelevant,"RT @deolindoo: viva #Microsoft o #google para e copiar a #apple e copia o #wp7 de tao bom que é. Incrivel como a interface metro esta ali,"
126489614272827392,irrelevant,Nueva #Consola #Xbox en curso: #LinkedIn http://t.co/VUzmZEzv #Microsoft #Xbox360 #Xbox720 #Twitter via @ZthaeDigital
126488920329433088,irrelevant,Official plush Portal turrets deploying this December http://t.co/M7h8Orkc #mac #microsoft #pc #playstation
126487014957785088,irrelevant,"#Job #ICT System- und Netzwerk Spezialist/in: planova human capital ag, St. Gallen http://t.co/WYHjUOqr #Microsoft #IT"
126485491238436866,irrelevant,este hueon no cacha que hay mouses que funcionan sobre cualquier superficie #microsoft @clubdelacomedia
126484927649820673,irrelevant,"#Alunos, vcs podem baixar a versão de avaliação do #Windows7 #Enterprise, de graça, diretamente da #Microsoft...Vejam - http://t.co/1rXnEpYl"
126883590041640960,positive,i love my background!! #twitter
126883448173510656,positive,"•Take Off Make up 
• Say A Little More On #twitter 
• Go to Sleep &lt;3

like my plan?(;"
126883416280006656,positive,Okay..I feel slightly more connected to the world and have put #facebook and #twitter on my #blackberry..its not the same..but it helps
126883364887203840,positive,@loveguru_b i miss my #twitter boo
126883290782244864,positive,*singing*! everytime  I  try  to leave something keeps  pulling me  back  (me  back) telling me  I  need  #Twitter & all that. lol  (:
126883211006590976,positive,#twitter keeps me company when i can't sleep! (:
126883187300384768,positive,Got this new #twitter app and a fresh ass theme with it! FWM
126882971411165185,positive,@ammmylewis... Did @CarsonFratus just ditch Twitter for sleep?? #Weirdo... #Twitter&gt;Sleep
126882662932692992,positive,"I'm starting to get really concerned, sending hashtags in emails :P #twitter is taking over our lives :D"
126881835463614464,positive,I cnt get over that shit lol hell naw #Twitter
126881080178507776,positive,Today I was introduced as BigDealDawson at #LGFW !  O #twitter and #social media I love you! Teehee xx
126880912754475008,positive,#Twitter &gt; #Facebook
126880559162077184,positive,"@BrianCrockerJr yeah, it shows. glad you have #twitter :)"
126880385605976064,positive,I've pretty much abandoned Facebook for Twitter. #twitter'slegit
126879785908580352,positive,Gotta love #Twitter - shit goes round the World like lightning-on-speed...
126879662851887104,positive,@LuCkY_2_HaVe #Twitter
126878670685085696,positive,Hello #twitter!
126877750131818497,positive,In that #twitter mood!
126877362632667136,positive,When I say I'm going to bed that really means I'm gonna sit on twitter for 30 min then go to bed! #Twitter&lt;3
126877263311536128,positive,I lovee #Twitter   #swaag!
126877209813188608,positive,"Dear #Twitter, I fucking missed you today, &gt;&gt; internet was down :/"
126877171926040576,positive,My 100 tweet goes to #twitter . Thanks for providing me with another way of keeping me busy during school!
126877056578486272,positive,#Twitter TEAMO♥ Chao!
126876600083025920,positive,"@Garr_Williams isn't this place great? 
#twitter"
126876125107462144,positive,"RT @EverettColdwell: @SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, socia ..."
126876107881455616,positive,RT @MattMarcheski: @AlexMufferi #twitter&gt;facebook
126875441217798144,positive,There is no social media without #Twitter... Who could be #Twitterless?
126875378013843456,positive,@AlexMufferi #twitter&gt;facebook
126874748469788672,positive,Guess I'm addicted to #Twitter! Writing the answers to 15 marks University exam questions in less than 140 characters! :P
126874346873556993,positive,"@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov."
126873707066048513,positive,"Apples to oranges maybe, but #Twitter is way more engaging than #FB. Content vs. Stalkerismo"
126873518385274882,positive,Laying down on my bed and I'm on my favorite app. #twitternation #twitter &gt; #facebook
126873128348561409,positive,"@TheMarketaire This whole #Facebook change makes more nervous than excited. What about privacy, etc.? I much prefer #Twitter"
126872791197814784,positive,#Twitter #twitter :)
126872175490764802,positive,#Twitter &lt;33333
126870551032643584,positive,RT@jeffbullas Twitters impressive numbers  http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia
126870402751397889,positive,fuck that facebook bullshit. #twitter bitch
126869964144644097,positive,#Twitter is hella coo... like farreal i love twitter.
126869134238679042,positive,FUCK #facebook #twitter is way better #teamfollowback #followme
126868475892338688,positive,Haven't been on this Twitter shit in a while man. Here because looks like #AboutThatLife be haven hella fun on #Twitter
126868330098331648,positive,twitter just helped me find the song from the end of a TV show i just watched. #Twitter &gt; ...
126867350476697601,positive,#twitter addict :)
126865422174785536,positive,"RT @drewbezanson: You can literally go back and forth between #Facebook, #twitter, #text and #email all do. #technology is too good."
126864056366804992,positive,@tas82011 Thnx. Isn't #Twitter pretty damn amazing! Hope yr enjoying it. Fast like you and I!
126863821594832897,positive,Dear #twitter I have missed you. Promise i'll keep in touch more often
126863766334873600,positive,#Twitter is interesting 24hrs a day. #Facebook is interesing 2hrs a day.
126862820578050048,positive,RT @derryXOwners: I like #twitter
126862735953768448,positive,But fb still sucks &amp; #twitter beats it anyday!
